symbol,factor,n_obs,contemp_beta,contemp_t,lead_beta,lead_t,lag_beta,lag_t
XFOR,lithium,2036,0.1703,1.4239,-0.0309,-0.2582,0.0331,0.2764
XFOR,semiconductors,2036,0.4146,2.6455,-0.0554,-0.3525,-0.1035,-0.6595
XFOR,uranium,2036,0.2538,2.7322,0.0274,0.2931,-0.0114,-0.1220
XFOR,xl_consumer_defensive,2036,-1.0535,-3.7827,-0.9278,-3.3277,-0.2834,-1.0140
XFOR,xl_financials,2036,-0.1094,-0.2989,0.9231,2.5249,0.1227,0.3351
XFOR,xl_healthcare,2036,0.0047,0.0165,-0.1678,-0.5857,0.1856,0.6478
XFOR,xl_industrials,2036,-0.3507,-0.9150,0.0991,0.2585,0.4840,1.2626
XFOR,xl_real_estate,2036,-0.0055,-0.0251,-0.5718,-2.6004,-0.2783,-1.2638
XFOR,xl_utilities,2036,-0.4365,-2.1753,-0.4437,-2.2104,-0.4819,-2.4012
XFOR,china_a_shares,2036,-0.1919,-1.3383,0.0342,0.2381,-0.0332,-0.2314
XFOR,china_exposure,2036,0.0083,0.0636,0.0117,0.0899,-0.0066,-0.0508
XHR,market_beta,2739,1.2923,34.8370,-0.1964,-4.4224,-0.0452,-1.0151
XHR,copper,2739,0.0599,1.7316,0.0042,0.1205,0.0532,1.5380
XHR,credit_hy_spread,2739,-0.1317,-1.1622,-0.0639,-0.5639,0.3759,3.3222
XHR,energy_oil,2735,0.0693,3.3024,0.0009,0.0435,0.0186,0.8850
XHR,gold,2739,-0.0368,-0.6785,0.0274,0.5054,0.1814,3.3482
XHR,inflation,2739,0.5637,2.9231,0.2716,1.4063,0.4185,2.1684
XHR,natural_gas,2739,0.0105,0.6870,0.0079,0.5184,0.0110,0.7207
XHR,rates,2739,0.5908,4.9219,0.1159,0.9613,0.1623,1.3460
XHR,rates_30y,2739,0.2391,4.4651,0.0409,0.7613,0.0375,0.6974
XHR,usd_strength,2739,0.1151,1.1188,-0.2723,-2.6479,-0.7103,-6.9577
XHR,volatility,2739,-0.0145,-1.5893,-0.0152,-1.6612,0.0057,0.6179
XHR,momentum,2735,-0.8981,-10.0249,-0.1569,-1.7206,0.0430,0.4711
XHR,quality,2735,-0.0153,-0.0644,0.6389,2.6876,0.0823,0.3455
XHR,value,2735,2.0255,15.9390,-0.0857,-0.6447,0.2198,1.6547
XHR,biotech,2735,-0.1485,-3.2003,-0.0321,-0.6910,-0.0870,-1.8720
XHR,defense,2735,0.6094,9.6710,0.2584,4.0441,0.2531,3.9600
XHR,growth,2735,0.7414,2.6619,-0.8178,-2.9366,-0.0118,-0.0423
XHR,lithium,2735,0.1090,2.9387,0.0542,1.4597,-0.0008,-0.0228
XHR,semiconductors,2735,0.1767,3.7565,0.0632,1.3398,-0.0745,-1.5793
XHR,uranium,2735,0.0658,2.3765,0.0161,0.5804,-0.0090,-0.3251
XHR,xl_consumer_defensive,2735,-0.7000,-8.4746,-0.3520,-4.2202,-0.0060,-0.0717
XHR,xl_financials,2735,0.4621,4.2912,0.1452,1.3441,-0.0448,-0.4146
XHR,xl_healthcare,2735,-0.8345,-10.2067,-0.1887,-2.2671,0.0923,1.1080
XHR,xl_industrials,2735,0.6431,5.5947,0.4373,3.7912,0.3644,3.1567
XHR,xl_real_estate,2564,0.1776,2.6762,-0.0629,-0.9462,0.0110,0.1656
XHR,xl_utilities,2735,-0.3192,-5.4645,-0.2477,-4.2308,0.0506,0.8619
XHR,china_a_shares,2564,-0.0322,-0.8301,-0.0842,-2.1698,-0.1276,-3.2911
XHR,china_exposure,2564,-0.0217,-0.5215,-0.0748,-1.8018,-0.1100,-2.6506
XIFR,market_beta,2891,0.9170,22.6247,-0.0797,-1.8135,-0.1749,-3.9889
XIFR,copper,2891,0.0340,1.4036,-0.0011,-0.0467,0.0201,0.8316
XIFR,credit_hy_spread,2891,-0.5097,-4.6342,-0.1778,-1.6114,0.0954,0.8646
XIFR,energy_oil,2887,0.0563,2.7307,0.0280,1.3561,-0.0116,-0.5602
XIFR,gold,2891,0.2162,4.1335,0.1088,2.0770,0.0553,1.0537
XIFR,inflation,2891,-0.4623,-2.4237,-0.0940,-0.4924,0.0468,0.2451
XIFR,natural_gas,2891,0.0071,0.4715,0.0057,0.3814,0.0061,0.4080
XIFR,rates,2891,1.2940,11.1294,0.2211,1.8637,0.0294,0.2478
XIFR,rates_30y,2891,0.5680,10.9583,0.1163,2.2021,-0.0016,-0.0296
XIFR,usd_strength,2891,-0.0229,-0.2276,-0.3367,-3.3559,-0.4999,-4.9920
XIFR,volatility,2891,-0.0163,-1.8298,-0.0240,-2.6954,-0.0214,-2.3994
XIFR,momentum,2887,-0.0351,-0.3876,0.0795,0.8766,0.1011,1.1149
XIFR,quality,2887,-0.7172,-3.0882,0.4976,2.1418,-0.1169,-0.5027
XIFR,value,2887,1.2184,9.3554,-0.2072,-1.5682,-0.1358,-1.0272
XIFR,biotech,2887,0.1705,3.7766,0.0400,0.8850,0.0002,0.0046
XIFR,defense,2887,-0.1101,-1.7399,0.2235,3.5387,0.1374,2.1717
XIFR,growth,2887,1.1214,4.1133,-0.7929,-2.9051,-0.0482,-0.1761
XIFR,lithium,2887,0.1553,4.2492,0.0027,0.0730,0.0391,1.0658
XIFR,semiconductors,2887,0.0653,1.4103,0.0212,0.4572,-0.0924,-1.9941
XIFR,uranium,2887,0.0296,1.0965,0.0588,2.1748,0.0015,0.0543
XIFR,xl_consumer_defensive,2887,0.1238,1.5016,-0.3988,-4.8559,-0.0035,-0.0427
XIFR,xl_financials,2887,-0.7437,-7.0330,0.0994,0.9321,-0.1943,-1.8225
XIFR,xl_healthcare,2887,0.2543,3.1212,-0.0586,-0.7178,0.0917,1.1235
XIFR,xl_industrials,2887,-0.2449,-2.1636,0.2513,2.2209,0.1280,1.1300
XIFR,xl_real_estate,2564,0.2923,4.4805,-0.0384,-0.5870,-0.0322,-0.4922
XIFR,xl_utilities,2887,0.5663,10.0321,-0.0954,-1.6620,-0.0426,-0.7418
XIFR,china_a_shares,2564,-0.0251,-0.6568,-0.1032,-2.6982,-0.0927,-2.4239
XIFR,china_exposure,2564,-0.0069,-0.1693,-0.0949,-2.3199,-0.0787,-1.9226
XMAX,market_beta,3568,0.4794,4.4430,0.4401,4.0767,0.0799,0.7382
XMAX,copper,3547,0.0451,0.7947,-0.0359,-0.6314,-0.0061,-0.1081
XMAX,credit_hy_spread,3568,-0.3648,-1.3766,-0.3879,-1.4632,-0.1841,-0.6944
XMAX,energy_oil,3528,0.0400,0.7577,-0.0653,-1.2363,0.1060,2.0082
XMAX,gold,3568,0.3861,3.2732,-0.0820,-0.6936,-0.0187,-0.1584
XMAX,inflation,3568,-0.3160,-0.6749,0.1109,0.2368,0.0942,0.2012
XMAX,natural_gas,3568,0.0274,0.7421,-0.0074,-0.2001,-0.0120,-0.3240
XMAX,rates,3568,0.5732,1.9887,0.2288,0.7932,0.0002,0.0007
XMAX,rates_30y,3568,0.2725,2.1315,0.0604,0.4725,-0.0682,-0.5334
XMAX,usd_strength,3568,-0.6528,-2.6655,0.3287,1.3408,-0.0438,-0.1788
XMAX,volatility,3568,-0.0132,-0.6049,-0.0320,-1.4642,0.0005,0.0250
XMAX,momentum,3169,0.3289,1.5070,0.1213,0.5557,0.0375,0.1716
XMAX,quality,3109,-1.5093,-2.7481,1.0947,1.9918,-0.2347,-0.4267
XMAX,value,3507,0.3429,1.0954,-0.4508,-1.4400,-0.0587,-0.1876
XMAX,biotech,3109,0.3051,2.8326,0.0975,0.9039,-0.0736,-0.6820
XMAX,defense,3109,0.3312,2.1418,0.2874,1.8581,0.3027,1.9567
XMAX,growth,3109,0.9831,1.4802,-0.2507,-0.3773,1.0560,1.5898
XMAX,lithium,3109,0.4396,4.9434,0.1348,1.5106,0.0213,0.2385
XMAX,semiconductors,3109,0.2347,2.0650,0.0434,0.3815,-0.0470,-0.4130
XMAX,uranium,3109,0.0205,0.3146,0.0240,0.3679,0.1028,1.5767
XMAX,xl_consumer_defensive,3109,-0.6350,-3.1552,-0.2230,-1.1062,-0.1400,-0.6943
XMAX,xl_financials,3109,-0.0208,-0.0795,0.2568,0.9835,0.1576,0.6033
XMAX,xl_healthcare,3109,-0.1140,-0.5712,-0.2912,-1.4597,-0.0038,-0.0193
XMAX,xl_industrials,3109,0.1049,0.3788,0.6784,2.4521,0.3268,1.1805
XMAX,xl_real_estate,2564,-0.0208,-0.1210,-0.2266,-1.3162,-0.1082,-0.6286
XMAX,xl_utilities,3109,-0.2453,-1.7528,-0.3407,-2.4352,0.0332,0.2372
XMAX,china_a_shares,2564,0.0526,0.5227,0.0270,0.2684,0.0563,0.5592
XMAX,china_exposure,2564,0.0136,0.1262,0.0205,0.1902,0.0380,0.3530
XMTR,market_beta,1127,1.6110,12.5608,0.0458,0.3395,-0.0292,-0.2130
XMTR,copper,1127,-0.0824,-0.8694,0.0194,0.2074,0.0689,0.7265
XMTR,credit_hy_spread,1127,-1.4423,-4.2742,0.8903,2.6637,-0.4046,-1.1894
XMTR,energy_oil,1127,-0.1539,-2.2144,0.1021,1.4887,-0.0186,-0.2675
XMTR,gold,1127,-0.1158,-0.7562,0.1882,1.2478,0.0267,0.1743
XMTR,inflation,1127,-1.1263,-2.2455,0.3209,0.6479,-0.1097,-0.2179
XMTR,natural_gas,1127,-0.0031,-0.0815,-0.0138,-0.3719,-0.0056,-0.1474
XMTR,rates,1127,1.2027,4.1983,-0.3992,-1.4042,0.0955,0.3306
XMTR,rates_30y,1127,0.6178,4.4548,-0.1572,-1.1411,0.0076,0.0545
XMTR,usd_strength,1127,-0.0756,-0.2567,-0.5188,-1.7891,-0.5570,-1.8922
XMTR,volatility,1127,-0.0872,-2.8940,-0.0377,-1.2662,-0.0322,-1.0657
XMTR,momentum,1127,0.2975,1.1817,0.1469,0.5917,-0.1302,-0.5165
XMTR,quality,1127,-0.6429,-0.9871,-0.2572,-0.4005,-0.2066,-0.3170
XMTR,value,1127,-0.9410,-2.6149,0.0668,0.1878,0.3187,0.8828
XMTR,biotech,1127,0.2583,1.7370,-0.0242,-0.1646,-0.0406,-0.2728
XMTR,defense,1127,0.1927,1.0033,0.3107,1.6428,-0.0009,-0.0046
XMTR,growth,1127,5.4129,6.8185,0.3663,0.4589,2.6085,3.2334
XMTR,lithium,1127,0.2219,2.3362,0.0295,0.3149,-0.0477,-0.5005
XMTR,semiconductors,1127,0.4909,3.7413,-0.3023,-2.3285,-0.0908,-0.6870
XMTR,uranium,1127,0.2683,3.8247,0.1208,1.7300,-0.0721,-1.0213
XMTR,xl_consumer_defensive,1127,-1.5943,-6.6969,-0.0071,-0.0296,-0.3783,-1.5581
XMTR,xl_financials,1127,0.0444,0.1358,0.1335,0.4142,1.1732,3.6071
XMTR,xl_healthcare,1127,-1.2338,-5.2472,-0.1309,-0.5580,-0.3458,-1.4535
XMTR,xl_industrials,1127,0.4372,1.2024,-0.0305,-0.0851,-0.1815,-0.4988
XMTR,xl_real_estate,1127,-0.1996,-0.9947,0.0028,0.0142,-0.1791,-0.8925
XMTR,xl_utilities,1127,-0.7305,-4.0098,0.1746,0.9662,-0.3895,-2.1259
XMTR,china_a_shares,1127,-0.4012,-3.2047,-0.0361,-0.2910,-0.0846,-0.6724
XMTR,china_exposure,1127,-0.0616,-0.6411,0.0551,0.5813,-0.1424,-1.4823
XNCR,market_beta,3033,1.2503,24.2339,-0.4317,-7.7363,-0.1331,-2.3635
XNCR,copper,3033,-0.0441,-1.4146,0.0326,1.0461,0.0046,0.1487
XNCR,credit_hy_spread,3033,-0.3289,-2.3237,-0.2207,-1.5590,0.0075,0.0530
XNCR,energy_oil,3023,-0.0534,-2.0166,-0.0044,-0.1660,-0.0152,-0.5715
XNCR,gold,3033,0.0007,0.0111,-0.0205,-0.3099,-0.0052,-0.0790
XNCR,inflation,3033,-0.1220,-0.4978,-0.4836,-1.9745,0.4785,1.9525
XNCR,natural_gas,3033,-0.0582,-3.0426,-0.0258,-1.3480,0.0135,0.7026
XNCR,rates,3033,0.3983,2.6278,0.2202,1.4519,-0.0296,-0.1948
XNCR,rates_30y,3033,0.1237,1.8274,0.1142,1.6862,-0.0389,-0.5741
XNCR,usd_strength,3033,0.5579,4.3364,-0.5244,-4.0761,-0.1878,-1.4557
XNCR,volatility,3033,-0.0783,-6.9346,-0.0224,-1.9698,-0.0090,-0.7919
XNCR,momentum,3023,0.2774,2.4039,-0.1293,-1.1197,-0.1260,-1.0907
XNCR,quality,3023,-0.7639,-2.6105,0.5041,1.7222,0.4256,1.4532
XNCR,value,3023,0.3238,1.9103,0.0637,0.3757,-0.0526,-0.3100
XNCR,biotech,3023,1.2521,24.1653,0.0362,0.6397,-0.0821,-1.4512
XNCR,defense,3023,-0.1118,-1.3869,0.0185,0.2296,0.0301,0.3726
XNCR,growth,3023,2.2092,6.4070,-0.5574,-1.6069,0.3652,1.0522
XNCR,lithium,3023,0.1912,4.1016,-0.0066,-0.1420,0.0255,0.5465
XNCR,semiconductors,3023,0.3049,5.1682,-0.1271,-2.1474,-0.1775,-2.9989
XNCR,uranium,3023,0.0467,1.3689,0.0412,1.2032,0.0316,0.9245
XNCR,xl_consumer_defensive,3023,-0.3211,-3.0577,-0.0866,-0.8237,-0.0942,-0.8961
XNCR,xl_financials,3023,-0.5682,-4.1865,0.0373,0.2741,0.0436,0.3206
XNCR,xl_healthcare,3023,0.9380,9.1613,0.0428,0.4127,-0.0304,-0.2931
XNCR,xl_industrials,3023,-0.3038,-2.1037,0.0329,0.2279,0.0222,0.1536
XNCR,xl_real_estate,2564,-0.0671,-0.8051,-0.0507,-0.6074,-0.0248,-0.2971
XNCR,xl_utilities,3023,-0.1872,-2.5706,-0.0355,-0.4872,-0.1946,-2.6718
XNCR,china_a_shares,2564,0.0088,0.1807,-0.0039,-0.0797,-0.1497,-3.0746
XNCR,china_exposure,2564,0.0030,0.0575,-0.0030,-0.0579,-0.0828,-1.5890
XOM,market_beta,5278,0.9066,62.5887,-0.1347,-7.0763,-0.1314,-6.9037
XOM,copper,3547,0.0695,4.9183,-0.0081,-0.5682,0.0190,1.3369
XOM,credit_hy_spread,4708,0.1633,3.9892,-0.1076,-2.6251,0.1892,4.6249
XOM,energy_oil,4537,0.2344,21.6519,-0.0262,-2.3052,0.0773,6.8305
XOM,gold,5278,0.1240,6.0147,-0.0132,-0.6394,0.0732,3.5402
XOM,inflation,5278,0.6680,8.0382,-0.2063,-2.4689,0.7957,9.5995
XOM,natural_gas,4703,0.0374,4.5855,0.0148,1.8053,0.0065,0.7952
XOM,rates,5278,-0.3356,-6.0240,0.0584,1.0438,0.1010,1.8067
XOM,rates_30y,5278,-0.1715,-6.5901,0.0007,0.0281,0.0001,0.0025
XOM,usd_strength,4736,-0.0911,-1.9084,-0.1085,-2.2741,-0.2428,-5.1006
XOM,volatility,5278,0.0019,0.4103,-0.0130,-2.8815,-0.0014,-0.3211
XOM,momentum,3169,-0.4147,-7.5083,-0.0335,-0.6019,-0.0205,-0.3674
XOM,quality,3109,0.0776,0.5534,0.2041,1.4563,0.1687,1.2027
XOM,value,3507,1.5876,21.5364,-0.0238,-0.3039,0.1611,2.0545
XOM,biotech,3109,-0.0814,-2.9630,-0.0056,-0.2022,-0.0223,-0.8113
XOM,defense,3109,0.0784,1.9883,0.1303,3.3073,0.1220,3.0961
XOM,growth,3109,-1.1719,-6.9728,0.0326,0.1923,-0.2388,-1.4100
XOM,lithium,3109,0.0145,0.6364,0.1014,4.4675,-0.0314,-1.3778
XOM,semiconductors,3109,-0.0287,-0.9903,0.0353,1.2172,-0.0583,-2.0128
XOM,uranium,3109,0.0406,2.4439,0.0223,1.3418,0.0074,0.4444
XOM,xl_consumer_defensive,3109,-0.1702,-3.3183,-0.1940,-3.7823,-0.0444,-0.8629
XOM,xl_financials,3109,-0.2410,-3.6284,-0.0139,-0.2085,0.0770,1.1572
XOM,xl_healthcare,3109,-0.2217,-4.3718,-0.1702,-3.3503,0.0857,1.6849
XOM,xl_industrials,3109,-0.0583,-0.8258,0.2851,4.0491,0.2767,3.9284
XOM,xl_real_estate,2564,-0.2153,-4.9524,-0.0611,-1.3982,0.0165,0.3771
XOM,xl_utilities,3109,-0.0735,-2.0597,-0.1210,-3.3961,0.0073,0.2040
XOM,china_a_shares,2564,0.0148,0.5790,0.0072,0.2833,-0.1066,-4.1863
XOM,china_exposure,2564,-0.0053,-0.1951,0.0155,0.5682,-0.0787,-2.8869
XOMA,market_beta,5278,1.2223,21.5215,-0.0494,-0.8349,-0.1049,-1.7707
XOMA,copper,3547,0.0047,0.1033,0.0678,1.4992,0.0279,0.6169
XOMA,credit_hy_spread,4708,0.1690,1.3213,-0.0379,-0.2959,0.2662,2.0823
XOMA,energy_oil,4537,0.0069,0.1945,-0.0124,-0.3479,0.0282,0.7918
XOMA,gold,5278,-0.1287,-2.0087,-0.1160,-1.8104,0.0531,0.8289
XOMA,inflation,5278,0.2051,0.7918,0.1473,0.5687,1.1112,4.2980
XOMA,natural_gas,4703,-0.0414,-1.6222,-0.0279,-1.0958,0.0204,0.8016
XOMA,rates,5278,-0.2785,-1.6084,-0.2139,-1.2353,0.1971,1.1376
XOMA,rates_30y,5278,-0.1017,-1.2572,-0.1187,-1.4673,0.0864,1.0676
XOMA,usd_strength,4736,0.0640,0.4298,0.0177,0.1189,-0.0850,-0.5706
XOMA,volatility,5278,-0.0137,-0.9801,-0.0080,-0.5709,0.0118,0.8434
XOMA,momentum,3169,0.2789,1.5965,-0.0291,-0.1664,0.2241,1.2814
XOMA,quality,3109,0.0361,0.0825,0.4033,0.9207,0.1953,0.4456
XOMA,value,3507,0.5033,2.0165,-0.1781,-0.7130,-0.0839,-0.3359
XOMA,biotech,3109,1.1164,13.3608,0.0965,1.1236,-0.0531,-0.6175
XOMA,defense,3109,0.2628,2.1331,0.2369,1.9224,0.0458,0.3716
XOMA,growth,3109,1.2703,2.4024,-0.3424,-0.6469,-0.2037,-0.3848
XOMA,lithium,3109,0.1017,1.4305,0.0941,1.3233,0.0647,0.9103
XOMA,semiconductors,3109,0.1712,1.8913,0.0706,0.7793,-0.2611,-2.8856
XOMA,uranium,3109,0.0187,0.3608,0.0454,0.8731,0.1353,2.6077
XOMA,xl_consumer_defensive,3109,-0.3946,-2.4600,-0.2225,-1.3857,-0.0686,-0.4272
XOMA,xl_financials,3109,-0.5840,-2.8121,-0.2536,-1.2194,0.3315,1.5940
XOMA,xl_healthcare,3109,1.0994,6.9703,-0.0674,-0.4240,-0.0713,-0.4483
XOMA,xl_industrials,3109,-0.0270,-0.1224,0.2587,1.1728,-0.0187,-0.0849
XOMA,xl_real_estate,2564,-0.0545,-0.5073,0.0769,0.7156,-0.0006,-0.0053
XOMA,xl_utilities,3109,-0.2852,-2.5593,0.0170,0.1527,-0.0427,-0.3832
XOMA,china_a_shares,2564,-0.1433,-2.2815,0.0474,0.7543,-0.1048,-1.6673
XOMA,china_exposure,2564,-0.0916,-1.3625,0.0410,0.6105,-0.0341,-0.5072
XOMAO,market_beta,1183,0.0558,2.7204,0.0639,3.1148,-0.0087,-0.4246
XOMAO,copper,1183,0.0106,0.7510,-0.0277,-1.9655,0.0008,0.0590
XOMAO,credit_hy_spread,1183,-0.0380,-0.7476,-0.0190,-0.3733,0.0542,1.0656
XOMAO,energy_oil,1183,-0.0195,-1.8705,0.0062,0.5943,0.0203,1.9393
XOMAO,gold,1183,-0.0149,-0.6521,-0.0303,-1.3258,-0.0161,-0.7051
XOMAO,inflation,1183,-0.0619,-0.8210,0.0342,0.4537,-0.0236,-0.3123
XOMAO,natural_gas,1183,0.0067,1.1817,-0.0023,-0.4003,0.0032,0.5572
XOMAO,rates,1183,0.0353,0.8110,-0.0120,-0.2758,-0.0496,-1.1404
XOMAO,rates_30y,1183,0.0439,2.0943,-0.0002,-0.0112,-0.0206,-0.9821
XOMAO,usd_strength,1183,-0.0951,-2.1535,-0.0424,-0.9578,-0.1020,-2.3073
XOMAO,volatility,1183,0.0001,0.0327,-0.0038,-0.8410,-0.0002,-0.0357
XOMAO,momentum,1183,-0.0099,-0.2654,-0.0193,-0.5187,0.0544,1.4609
XOMAO,quality,1183,0.0680,0.6951,0.0373,0.3813,0.0469,0.4796
XOMAO,value,1183,0.0620,1.1531,-0.0887,-1.6516,0.0288,0.5351
XOMAO,biotech,1183,0.0088,0.3984,-0.0296,-1.3434,-0.0211,-0.9546
XOMAO,defense,1183,-0.0250,-0.8674,0.0069,0.2382,0.0361,1.2528
XOMAO,growth,1183,0.0833,0.6926,0.3122,2.6023,0.0644,0.5355
XOMAO,lithium,1183,-0.0289,-2.0435,0.0068,0.4787,0.0218,1.5348
XOMAO,semiconductors,1183,0.0211,1.0680,0.0068,0.3434,-0.0016,-0.0789
XOMAO,uranium,1183,0.0053,0.5021,-0.0084,-0.7939,0.0008,0.0776
XOMAO,xl_consumer_defensive,1183,-0.0346,-0.9522,-0.0658,-1.8122,0.0018,0.0483
XOMAO,xl_financials,1183,-0.0231,-0.4741,0.0363,0.7449,0.0180,0.3693
XOMAO,xl_healthcare,1183,-0.0143,-0.4056,-0.0293,-0.8318,-0.0685,-1.9460
XOMAO,xl_industrials,1183,-0.0136,-0.2504,-0.0072,-0.1327,0.1034,1.9010
XOMAO,xl_real_estate,1183,0.0366,1.2315,0.0483,1.6236,-0.0321,-1.0769
XOMAO,xl_utilities,1183,0.0063,0.2332,-0.0057,-0.2086,-0.0122,-0.4495
XOMAO,china_a_shares,1183,-0.0098,-0.5182,-0.0160,-0.8514,0.0025,0.1321
XOMAO,china_exposure,1183,-0.0069,-0.4805,0.0071,0.4895,0.0125,0.8667
XOMAP,market_beta,1261,0.0881,3.7152,0.0102,0.4258,-0.0072,-0.3035
XOMAP,copper,1261,0.0120,0.7429,-0.0202,-1.2471,0.0068,0.4212
XOMAP,credit_hy_spread,1261,-0.0967,-1.6583,-0.0623,-1.0674,-0.0004,-0.0070
XOMAP,energy_oil,1261,-0.0115,-0.9559,-0.0003,-0.0284,0.0171,1.4256
XOMAP,gold,1261,0.0121,0.4633,0.0032,0.1224,0.0070,0.2677
XOMAP,inflation,1261,0.0335,0.3800,-0.0286,-0.3240,-0.1112,-1.2622
XOMAP,natural_gas,1261,0.0092,1.3911,-0.0029,-0.4338,0.0030,0.4577
XOMAP,rates,1261,0.0369,0.7278,0.0666,1.3121,0.0463,0.9131
XOMAP,rates_30y,1261,0.0235,0.9648,0.0333,1.3701,0.0204,0.8386
XOMAP,usd_strength,1261,-0.2447,-4.7784,-0.0102,-0.1982,-0.0779,-1.5082
XOMAP,volatility,1261,-0.0005,-0.0916,0.0034,0.6796,0.0013,0.2535
XOMAP,momentum,1261,-0.0019,-0.0469,0.0535,1.3286,0.0706,1.7517
XOMAP,quality,1261,-0.0858,-0.7625,0.2208,1.9648,0.1520,1.3505
XOMAP,value,1261,0.0178,0.2923,0.0101,0.1665,-0.0275,-0.4513
XOMAP,biotech,1261,0.0143,0.5655,-0.0224,-0.8864,-0.0236,-0.9371
XOMAP,defense,1261,-0.0205,-0.6281,-0.0528,-1.6192,0.0287,0.8779
XOMAP,growth,1261,-0.0779,-0.5625,0.1962,1.4178,0.0973,0.7024
XOMAP,lithium,1261,-0.0283,-1.8098,-0.0025,-0.1585,0.0173,1.1065
XOMAP,semiconductors,1261,-0.0167,-0.7464,0.0170,0.7637,0.0149,0.6668
XOMAP,uranium,1261,-0.0062,-0.5184,-0.0020,-0.1629,-0.0125,-1.0461
XOMAP,xl_consumer_defensive,1261,-0.0796,-1.9103,-0.0066,-0.1575,0.0139,0.3329
XOMAP,xl_financials,1261,0.0135,0.2414,0.0352,0.6287,0.0664,1.1861
XOMAP,xl_healthcare,1261,-0.0172,-0.4224,-0.0107,-0.2630,-0.0343,-0.8405
XOMAP,xl_industrials,1261,-0.0308,-0.4932,-0.0066,-0.1053,0.0334,0.5338
XOMAP,xl_real_estate,1261,0.0059,0.1761,0.0086,0.2547,0.0244,0.7239
XOMAP,xl_utilities,1261,-0.0327,-1.0667,0.0122,0.3974,-0.0214,-0.6972
XOMAP,china_a_shares,1261,-0.0219,-1.0088,-0.0317,-1.4586,0.0175,0.8067
XOMAP,china_exposure,1261,-0.0131,-0.7855,0.0189,1.1315,0.0288,1.7246
XPEL,market_beta,1631,1.1401,16.1243,-0.0688,-0.9032,-0.0157,-0.2055
XPEL,copper,1631,-0.0001,-0.0021,-0.0949,-1.4597,-0.0292,-0.4498
XPEL,credit_hy_spread,1631,-0.7523,-3.7124,0.0708,0.3479,0.1293,0.6353
XPEL,energy_oil,1631,0.0327,0.8587,0.0402,1.0539,0.0355,0.9308
XPEL,gold,1631,0.0093,0.0961,-0.0670,-0.6935,0.0619,0.6403
XPEL,inflation,1631,-0.5563,-1.7543,0.4013,1.2647,0.0905,0.2850
XPEL,natural_gas,1631,-0.0028,-0.1069,0.0159,0.6032,0.0081,0.3066
XPEL,rates,1631,0.7797,3.8508,-0.0487,-0.2393,0.2203,1.0829
XPEL,rates_30y,1631,0.3116,3.4168,-0.0553,-0.6039,0.0227,0.2485
XPEL,usd_strength,1631,-0.1151,-0.5934,-0.0872,-0.4493,-0.5702,-2.9467
XPEL,volatility,1631,-0.0066,-0.3644,-0.0157,-0.8742,-0.0095,-0.5297
XPEL,momentum,1631,0.3213,2.1321,-0.0222,-0.1470,0.0558,0.3695
XPEL,quality,1631,0.5346,1.2518,0.5773,1.3515,0.1375,0.3219
XPEL,value,1631,0.4239,1.9622,0.0156,0.0720,0.2745,1.2695
XPEL,biotech,1631,0.1675,1.7728,-0.1174,-1.2413,-0.1408,-1.4895
XPEL,defense,1631,0.1776,1.6124,0.1833,1.6635,-0.0085,-0.0767
XPEL,growth,1631,2.2322,4.4576,-1.0262,-2.0390,0.6734,1.3369
XPEL,lithium,1631,0.2490,4.0817,-0.0140,-0.2288,-0.0016,-0.0257
XPEL,semiconductors,1631,0.2833,3.3279,-0.0418,-0.4894,-0.1405,-1.6440
XPEL,uranium,1631,0.0790,1.6155,0.0039,0.0799,-0.0637,-1.3010
XPEL,xl_consumer_defensive,1631,-0.7231,-4.8273,-0.1074,-0.7120,0.1085,0.7188
XPEL,xl_financials,1631,0.1655,0.8273,0.1342,0.6706,0.2032,1.0154
XPEL,xl_healthcare,1631,-0.6421,-4.2405,-0.1003,-0.6588,-0.0107,-0.0702
XPEL,xl_industrials,1631,0.5865,2.7160,0.2659,1.2286,-0.0439,-0.2027
XPEL,xl_real_estate,1631,-0.2027,-1.6773,0.0573,0.4733,0.0499,0.4119
XPEL,xl_utilities,1631,-0.4060,-3.7169,0.0030,0.0277,0.0735,0.6699
XPEL,china_a_shares,1631,-0.3689,-4.4599,-0.0219,-0.2630,-0.1789,-2.1515
XPEL,china_exposure,1631,-0.2330,-3.4524,-0.0351,-0.5181,-0.2105,-3.1170
XPER,market_beta,819,1.0287,9.1747,0.1624,1.3803,-0.2539,-2.1574
XPER,copper,819,0.0504,0.6730,0.2141,2.8640,0.0752,1.0039
XPER,credit_hy_spread,819,-0.4456,-1.6059,-0.0110,-0.0395,-0.5309,-1.9136
XPER,energy_oil,819,-0.1430,-2.1919,-0.0290,-0.4422,-0.0072,-0.1101
XPER,gold,819,-0.1343,-1.1386,0.1972,1.6723,0.0113,0.0959
XPER,inflation,819,-0.5122,-1.0412,0.4375,0.8886,-0.5150,-1.0465
XPER,natural_gas,819,0.0191,0.5994,-0.0419,-1.3171,-0.0213,-0.6689
XPER,rates,819,0.2355,1.0042,0.0264,0.1124,0.1387,0.5912
XPER,rates_30y,819,0.2283,2.0040,0.0670,0.5862,0.0895,0.7829
XPER,usd_strength,819,-0.0602,-0.2707,-0.2273,-1.0228,0.1361,0.6113
